bead_length,length,width,depth,reference_width,reference_depth
3.1519999504089355,337.43101358413696,281.7099988460541,208.47199857234955,226.83200240135193,143.47200095653534
3.1679999828338623,336.7049992084503,281.5510034561157,208.53400230407715,226.6640067100525,143.53400468826294
3.184000015258789,335.9310030937195,281.32501244544983,208.5539996623993,226.515993475914,143.5540020465851
3.2000000476837163,335.14899015426636,281.21399879455566,208.52899551391602,226.4530062675476,143.5289978981018
3.2160000801086426,334.36301350593567,281.19900822639465,208.44599604606628,226.53700411319733,143.44599843025208
3.2320001125335693,333.5680067539215,281.31699562072754,208.31400156021118,226.69599950313568,143.31400394439697
3.247999906539917,332.8059911727905,281.82500600814825,208.14000070095062,226.90099477767947,143.1400030851364
3.2639999389648438,332.03101158142096,282.44298696517944,207.93099701404572,227.14200615882874,142.9309993982315
3.2799999713897705,331.55399560928345,282.833993434906,207.6919972896576,227.35899686813354,142.6919996738434
3.2960000038146973,335.112988948822,283.06999802589417,207.42399990558624,227.53199934959412,142.42400228977203
3.312000036239624,340.1660025119782,282.6330065727234,207.46499300003052,227.59400308132172,142.4649953842163
3.328000068664551,340.3489887714386,282.494992017746,207.78399705886844,227.57799923419952,142.7839994430542
3.3440001010894775,339.6629989147186,282.6350033283234,208.0419957637787,227.47300565242767,143.04199814796448
3.359999895095825,338.95400166511536,282.5239896774292,208.23900401592255,227.28900611400604,143.23900640010834
3.3759999275207524,338.20798993110657,282.09900856018066,208.38099718093872,227.05000638961795,143.3809995651245
3.3919999599456787,337.4300003051758,281.7089855670929,208.47199857234955,226.83100402355197,143.47200095653534
3.4079999923706055,336.70398592948914,281.54999017715454,208.53400230407715,226.6629934310913,143.53400468826294
3.4240000247955322,335.9299898147583,281.32501244544983,208.5539996623993,226.515993475914,143.5540020465851
3.440000057220459,335.14800667762756,281.2129855155945,208.52899551391602,226.4530062675476,143.5289978981018
3.4560000896453857,334.36200022697454,281.19900822639465,208.44599604606628,226.53600573539734,143.44599843025208
3.4719998836517334,333.5669934749603,281.31699562072754,208.31400156021118,226.6950011253357,143.31400394439697
3.48799991607666,332.80500769615173,281.825989484787,208.14000070095062,226.90099477767947,143.1400030851364
3.503999948501587,332.03101158142096,282.44200348854065,207.93099701404572,227.14200615882874,142.9309993982315
3.5199999809265137,331.55399560928345,282.833993434906,207.6919972896576,227.35999524593356,142.6919996738434
3.536000013351441,335.112988948822,283.06999802589417,207.42399990558624,227.53199934959412,142.42400228977203
3.552000045776367,340.1660025119782,282.6330065727234,207.46499300003052,227.5950014591217,142.4649953842163
3.568000078201294,340.3489887714386,282.4940085411072,207.78399705886844,227.57799923419952,142.7839994430542
3.5840001106262207,339.6629989147186,282.6350033283234,208.0419957637787,227.47300565242767,143.04199814796448
3.5999999046325684,338.95400166511536,282.5259864330292,208.23900401592255,227.28900611400604,143.23900640010834
3.6159999370574956,338.20798993110657,282.10100531578064,208.38099718093872,227.0510047674179,143.3809995651245
3.631999969482422,337.43101358413696,281.7099988460541,208.47199857234955,226.83200240135193,143.47200095653534
3.6480000019073486,336.70398592948914,281.5510034561157,208.53400230407715,226.6640067100525,143.53400468826294
3.6640000343322754,335.9310030937195,281.32501244544983,208.5539996623993,226.515993475914,143.5540020465851
3.680000066757202,335.14899015426636,281.21399879455566,208.52899551391602,226.4530062675476,143.5289978981018
3.6960000991821294,334.36200022697454,281.19900822639465,208.44599604606628,226.53600573539734,143.44599843025208
3.711999893188477,333.5680067539215,281.31699562072754,208.31400156021118,226.69599950313568,143.31400394439697
3.7279999256134033,332.8059911727905,281.82500600814825,208.14000070095062,226.90099477767947,143.1400030851364
3.74399995803833,332.03101158142096,282.44298696517944,207.93099701404572,227.14200615882874,142.9309993982315
3.759999990463257,331.55399560928345,282.8330099582672,207.69099891185763,227.35899686813354,142.6910012960434
3.7760000228881836,335.112988948822,283.06999802589417,207.42399990558624,227.53199934959412,142.42400228977203
3.7920000553131104,340.1660025119782,282.6330065727234,207.46499300003052,227.59400308132172,142.4649953842163
3.808000087738037,340.3489887714386,282.494992017746,207.78399705886844,227.57799923419952,142.7839994430542
3.8239998817443848,339.6629989147186,282.6350033283234,208.0419957637787,227.47300565242767,143.04199814796448
3.8399999141693115,338.95400166511536,282.5239896774292,208.23900401592255,227.28900611400604,143.23900640010834
3.8559999465942383,338.20798993110657,282.09900856018066,208.38099718093872,227.05000638961795,143.3809995651245
3.8719999790191655,337.4300003051758,281.7089855670929,208.47199857234955,226.83100402355197,143.47200095653534
3.888000011444092,336.70398592948914,281.54999017715454,208.53400230407715,226.6629934310913,143.53400468826294
3.9040000438690186,335.9299898147583,281.32501244544983,208.5539996623993,226.515993475914,143.5540020465851
3.920000076293945,335.14800667762756,281.2129855155945,208.52899551391602,226.4530062675476,143.5289978981018
3.9360001087188716,334.36200022697454,281.1979949474335,208.44599604606628,226.53600573539734,143.44599843025208
3.9519999027252197,333.5669934749603,281.31699562072754,208.31400156021118,226.6950011253357,143.31400394439697
3.9679999351501465,332.80500769615173,281.825989484787,208.14000070095062,226.90099477767947,143.1400030851364
3.9839999675750732,332.03101158142096,282.44200348854065,207.93099701404572,227.14200615882874,142.9309993982315
4.0,335.8609974384308,281.8959951400757,207.47500658035278,227.20499336719516,142.47499406337738
