bead_length,length,width,depth,reference_width,reference_depth
1.6799999475479126,221.42000496387482,166.54300689697266,258.21998715400696,164.09899294376373,248.1199949979782
1.6959999799728394,221.28799557685852,166.4309948682785,258.2390010356903,163.99000585079193,248.13899397850037
1.7120000123977661,221.1340069770813,166.3389950990677,258.1689953804016,163.89699280261993,248.06900322437286
1.7280000448226929,220.97499668598175,166.37499630451205,258.0089867115021,163.92900049686432,247.90899455547333
1.74399995803833,220.5930054187775,166.48699343204498,257.76100158691406,164.04099762439728,247.66099452972412
1.7599999904632568,220.8079993724823,166.59300029277802,257.42700695991516,164.14499282836914,247.3269999027252
1.7760000228881836,220.65499424934387,166.67699813842773,257.01600313186646,164.22900557518005,246.9159960746765
1.7920000553131104,220.11099755764008,166.73099994659424,256.5250098705292,164.28500413894653,246.42500281333923
1.8079999685287478,219.9299931526184,166.77899658679962,255.9599876403809,164.33200240135193,245.85999548435214
1.8240000009536743,219.84200179576874,166.7950004339218,256.03801012039185,164.3500030040741,245.93800306320188
1.840000033378601,220.0320065021515,166.81799292564392,256.6629946231842,164.3580049276352,246.56300246715548
1.8559999465942385,221.23000025749207,166.8349951505661,257.17800855636597,164.36399519443512,247.07800149917603
1.871999979019165,221.47199511528015,166.80599749088287,257.59100914001465,164.33100402355194,247.4910020828247
1.8880000114440918,221.6079980134964,166.73000156879425,257.8999996185303,164.25800323486328,247.79999256134033
1.9040000438690186,221.56000137329102,166.6489988565445,258.109986782074,164.20400142669678,248.00999462604526
1.9199999570846558,221.44000232219696,166.54899716377258,258.2240104675293,164.10499811172485,248.12400341033936
1.9359999895095827,221.30699455738068,166.43700003623965,258.24201107025146,163.99499773979187,248.14200401306155
1.9520000219345093,221.15199267864227,166.3450002670288,258.17200541496277,163.90299797058108,248.07199835777286
1.9680000543594358,220.99299728870392,166.37900471687317,258.01199674606323,163.93299400806427,247.91200459003448
1.9839999675750732,220.60799598693848,166.49100184440613,257.7640116214752,164.04500603675842,247.66400456428528
2.0,220.82099318504333,166.59699380397797,257.42998719215393,164.1490012407303,247.32999503612518
2.0160000324249268,220.6670045852661,166.6799932718277,257.01799988746643,164.23299908638,246.91799283027646
2.0320000648498535,220.12199461460114,166.7339950799942,256.52700662612915,164.2879992723465,246.42699956893924
2.0480000972747803,219.94100511074066,166.78200662136078,255.962997674942,164.3349975347519,245.86300551891327
2.063999891281128,219.8520004749298,166.79799556732178,256.0400068759918,164.35299813747406,245.93999981880188
2.0799999237060547,220.0410068035126,166.82100296020508,256.6640079021454,164.36100006103516,246.56400084495547
2.0959999561309814,221.23900055885315,166.8380051851273,257.17899203300476,164.36600685119632,247.07899987697598
2.111999988555908,221.47999703884125,166.80799424648285,257.5919926166535,164.33300077915192,247.4920004606247
2.128000020980835,221.6150015592575,166.73199832439423,257.90101289749146,164.25999999046326,247.8010058403015
2.1440000534057617,221.5680032968521,166.65099561214447,258.11100006103516,164.20499980449677,248.01099300384521
2.1600000858306885,221.44700586795807,166.55099391937256,258.2249939441681,164.10699486732483,248.12500178813931
2.1760001182556152,221.3129997253418,166.4379984140396,258.24299454689026,163.99699449539185,248.14300239086154
2.191999912261963,221.1579978466034,166.34599864482882,258.17298889160156,163.90399634838104,248.07299673557281
2.20799994468689,220.99800407886508,166.38000309467316,258.0130100250244,163.93400728702548,247.91300296783447
2.2239999771118164,220.61200439929962,166.49200022220612,257.764995098114,164.0460044145584,247.66500294208527
2.240000009536743,220.82500159740448,166.59800708293915,257.42998719215393,164.14999961853027,247.32999503612518
2.25600004196167,220.66999971866608,166.6810065507889,257.0190131664276,164.23299908638,246.9190061092377
2.2720000743865967,220.1250046491623,166.7349934577942,256.52799010276794,164.28899765014648,246.4279979467392
2.2880001068115234,219.94400024414062,166.78300499916077,255.962997674942,164.33599591255188,245.86300551891327
2.303999900817871,219.8549956083298,166.79899394512177,256.0400068759918,164.35299813747406,245.93999981880188
2.319999933242798,220.04200518131256,166.82100296020508,256.6649913787842,164.36100006103516,246.56499922275543
2.3359999656677246,221.24099731445312,166.8380051851273,257.18000531196594,164.36700522899628,247.07999825477603
2.3519999980926514,221.4830070734024,166.80899262428287,257.5919926166535,164.3339991569519,247.4920004606247
2.3680000305175786,221.6179966926575,166.7329967021942,257.9019963741303,164.25999999046326,247.8020042181015
2.384000062942505,221.5700000524521,166.65099561214447,258.11201333999634,164.20599818229675,248.0120062828064
2.4000000953674316,221.44900262355804,166.55200719833374,258.2249939441681,164.10699486732483,248.12500178813931
2.4159998893737793,221.31499648094177,166.43899679183963,258.24400782585144,163.99699449539185,248.1440007686615
2.431999921798706,221.15999460220337,166.34699702262878,258.17298889160156,163.90499472618106,248.07299673557281
2.447999954223633,221.00000083446506,166.38000309467316,258.0130100250244,163.93500566482544,247.91300296783447
2.4639999866485596,220.6130027770996,166.49200022220612,257.764995098114,164.0470027923584,247.66500294208527
2.4800000190734863,220.82599997520447,166.59800708293915,257.4310004711151,164.14999961853027,247.33099341392514
2.496000051498413,220.67199647426605,166.6810065507889,257.0190131664276,164.23399746418,246.9190061092377
2.51200008392334,220.12600302696228,166.7349934577942,256.52799010276794,164.28899765014648,246.4279979467392
2.5280001163482666,219.9449986219406,166.78300499916077,255.962997674942,164.33599591255188,245.86300551891327
2.5439999103546147,219.85599398612976,166.79899394512177,256.0409903526306,164.35399651527405,245.94099819660187
2.559999942779541,220.04300355911258,166.82200133800507,256.6649913787842,164.36100006103516,246.56499922275543
2.5759999752044678,221.2419956922531,166.8380051851273,257.18000531196594,164.36700522899628,247.07999825477603
2.5920000076293945,221.4830070734024,166.80899262428287,257.5919926166535,164.3339991569519,247.4920004606247
2.6080000400543213,221.6179966926575,166.7329967021942,257.9019963741303,164.26099836826324,247.8020042181015
2.624000072479248,221.5700000524521,166.65199398994446,258.11201333999634,164.20599818229675,248.0120062828064
2.640000104904175,221.44900262355804,166.55200719833374,258.2249939441681,164.10699486732483,248.12500178813931
2.6559998989105225,221.31499648094177,166.43899679183963,258.24400782585144,163.99699449539185,248.1440007686615
2.671999931335449,221.15999460220337,166.34699702262878,258.17298889160156,163.90499472618106,248.07299673557281
2.687999963760376,221.00000083446506,166.38000309467316,258.0130100250244,163.93500566482544,247.91300296783447
2.703999996185303,220.6140011548996,166.49200022220612,257.764995098114,164.0470027923584,247.66500294208527
2.7200000286102295,220.82599997520447,166.59800708293915,257.4310004711151,164.14999961853027,247.33099341392514
2.7360000610351562,220.67199647426605,166.6810065507889,257.0190131664276,164.23399746418,246.9190061092377
2.752000093460083,220.12600302696228,166.7349934577942,256.52799010276794,164.28899765014648,246.4279979467392
2.7679998874664307,219.9459969997406,166.78300499916077,255.962997674942,164.33599591255188,245.86300551891327
2.7839999198913574,219.85599398612976,166.79899394512177,256.0409903526306,164.35399651527405,245.94099819660187
2.799999952316284,220.04300355911258,166.82200133800507,256.6649913787842,164.36100006103516,246.56499922275543
2.815999984741211,221.2419956922531,166.8380051851273,257.18000531196594,164.36700522899628,247.07999825477603
2.8320000171661377,221.4840054512024,166.80899262428287,257.5919926166535,164.3339991569519,247.4920004606247
2.8480000495910645,221.61899507045746,166.7329967021942,257.9019963741303,164.26099836826324,247.8020042181015
2.8640000820159917,221.5700000524521,166.65199398994446,258.11201333999634,164.20599818229675,248.0120062828064
2.880000114440918,221.44900262355804,166.55200719833374,258.2249939441681,164.10699486732483,248.12500178813931
2.8959999084472656,221.31499648094177,166.43899679183963,258.24400782585144,163.99699449539185,248.1440007686615
2.9119999408721924,221.15999460220337,166.34699702262878,258.17298889160156,163.90499472618106,248.07299673557281
2.927999973297119,221.00000083446506,166.38000309467316,258.0130100250244,163.93500566482544,247.91300296783447
2.944000005722046,220.6140011548996,166.49200022220612,257.764995098114,164.0470027923584,247.66500294208527
2.9600000381469727,220.82599997520447,166.59800708293915,257.4310004711151,164.14999961853027,247.33099341392514
2.9760000705718994,220.67199647426605,166.6810065507889,257.0190131664276,164.23399746418,246.9190061092377
2.992000102996826,220.12600302696228,166.7349934577942,256.52799010276794,164.28899765014648,246.4279979467392
3.007999897003174,219.9459969997406,166.78300499916077,255.962997674942,164.33599591255188,245.86300551891327
3.0239999294281006,219.85599398612976,166.79899394512177,256.0409903526306,164.35399651527405,245.94099819660187
3.039999961853028,220.04300355911258,166.82200133800507,256.6649913787842,164.36100006103516,246.56499922275543
3.055999994277954,221.2419956922531,166.8380051851273,257.18000531196594,164.36700522899628,247.07999825477603
3.072000026702881,221.4840054512024,166.80899262428287,257.5919926166535,164.3339991569519,247.4920004606247
3.0880000591278076,221.61899507045746,166.7329967021942,257.9019963741303,164.25999999046326,247.8020042181015
3.1040000915527344,221.5700000524521,166.65099561214447,258.11201333999634,164.20599818229675,248.0120062828064
3.1199998855590825,221.44900262355804,166.55200719833374,258.2249939441681,164.10699486732483,248.12500178813931
3.135999917984009,221.31499648094177,166.43899679183963,258.24400782585144,163.99699449539185,248.1440007686615
