Wavelengths,Transmission
1350.475079,88.28564937
1350.925154,88.30640099
1351.375229,88.32715231
1351.825304,88.34790332
1352.275379,88.36865403
1352.725454,88.38940444
1353.175529,88.41015454
1353.625604,88.40426019
1354.075679,88.36669277
1354.525754,88.32913608
1354.975829,88.29159013
1355.425904,88.25405491
1355.875979,88.21653043
1356.326054,88.17901668
1356.776129,88.14151367
1357.226204,88.10402138
1357.676279,88.06653982
1358.126354,88.02906898
1358.576429,87.99160887
1359.026504,87.95415948
1359.476579,87.91672081
1359.926654,87.87929286
1360.376729,87.84187562
1360.826804,87.8044691
1361.276879,87.7670733
1361.726954,87.7296882
1362.17703,87.69231381
1362.627105,87.65495014
1363.07718,87.61759716
1363.527255,87.5802549
1363.97733,87.54292333
1364.427405,87.50560247
1364.87748,87.4682923
1365.327555,87.43099284
1365.77763,87.39370406
1366.227705,87.35642599
1366.67778,87.3191586
1367.127855,87.2819019
1367.57793,87.2446559
1368.028005,87.20742058
1368.47808,87.17019594
1368.928155,87.13298199
1369.37823,87.09577872
1369.828305,87.05858613
1370.27838,87.15559587
1370.728455,87.26282506
1371.17853,87.37010926
1371.628605,87.47744845
1372.07868,87.58484259
1372.528755,87.69229169
1372.97883,87.79979571
1373.428905,87.90735463
1373.87898,88.01496844
1374.329055,88.12263711
1374.77913,88.23036063
1375.229205,88.33813897
1375.67928,88.31449725
1376.129355,88.24795469
1376.57943,88.18144271
1377.029505,88.1149613
1377.47958,88.04851046
1377.929655,87.98209017
1378.37973,87.91570043
1378.829805,87.84934124
1379.27988,87.78301258
1379.729955,87.71671446
1380.18003,87.65044687
1380.630105,87.58420979
1381.08018,87.51800323
1381.530255,87.45182717
1381.98033,87.38568162
1382.430405,87.31956656
1382.88048,87.25348199
1383.330555,87.1874279
1383.78063,87.15371525
1384.230705,87.15361165
1384.68078,87.15350728
1385.130855,87.15340214
1385.58093,87.15329623
1386.031005,87.15318955
1386.48108,87.15308211
1386.931155,87.15297389
1387.38123,87.1528649
1387.831305,87.15275514
1388.28138,87.15264461
1388.731455,87.15253332
1389.18153,87.15242125
1389.631605,87.15230841
1390.08168,87.1521948
1390.531755,87.15208043
1390.98183,87.15196528
1391.431905,87.15184936
1391.88198,87.15173267
1392.332055,87.15161521
1392.78213,87.15149699
1393.232205,87.15137799
1393.68228,87.15125822
1394.132355,87.15113768
1394.58243,87.15101638
1395.032505,87.1508943
1395.48258,87.15077145
1395.932655,87.15064784
1396.38273,87.15052345
1396.832805,87.15039829
1397.28288,87.15027236
1397.732955,87.15014567
1398.183031,87.1500182
1398.633106,87.14988996
1399.083181,87.14976096
1399.533256,87.14963118
1399.983331,87.14950063
1400.433406,87.14141734
1400.883481,87.13302707
1401.333556,87.12463567
1401.783631,87.11624313
1402.233706,87.10784946
1402.683781,87.09945465
1403.133856,87.09105871
1403.583931,87.08266163
1404.034006,87.07426342
1404.484081,87.06586407
1404.934156,87.05746359
1405.384231,87.04906197
1405.834306,87.04065922
1406.284381,87.03225534
1406.734456,87.02385032
1407.184531,87.01544418
1407.634606,87.00703689
1408.084681,86.99862848
1408.534756,86.99021893
1408.984831,86.98180825
1409.434906,86.97339644
1409.884981,86.9649835
1410.335056,86.95656943
1410.785131,86.94815422
1411.235206,86.93973789
1411.685281,86.93132042
1412.135356,86.92290183
1412.585431,86.9144821
1413.035506,86.90606124
1413.485581,86.89763925
1413.935656,86.88921614
1414.385731,86.88079189
1414.835806,86.87236651
1415.285881,86.86394001
1415.735956,86.85551238
1416.186031,86.84708362
1416.636106,86.83865373
1417.086181,86.83022271
1417.536256,86.82179056
1417.986331,86.81335729
1418.436406,86.80492289
1418.886481,86.79648736
1419.336556,86.7880507
1419.786631,86.77961292
1420.236706,86.77117401
1420.686781,86.76273398
1421.136856,86.75429282
1421.586931,86.74585053
1422.037006,86.59307083
1422.487081,86.03064425
1422.937156,85.47015357
1423.387231,84.91159777
1423.837306,84.35497583
1424.287381,83.80028675
1424.737456,83.24752951
1425.187531,82.69670308
1425.637606,82.14780646
1426.087681,81.60083864
1426.537756,81.05579859
1426.987831,80.5126853
1427.437906,79.97149776
1427.887981,79.43223495
1428.338056,78.89489587
1428.788131,78.35947949
1429.238206,77.8259848
1429.688281,77.29441079
1430.138356,76.76475645
1430.588431,76.23702077
1431.038506,75.71120272
1431.488581,75.18730131
1431.938656,74.66531551
1432.388731,74.14524431
1432.838806,73.62708671
1433.288881,73.11084168
1433.738956,72.59650823
1434.189032,72.08408533
1434.639107,71.57357198
1435.089182,71.06496716
1435.539257,70.55826987
1435.989332,70.05347909
1436.439407,69.55059381
1436.889482,69.04961303
1437.339557,68.55053573
1437.789632,68.0533609
1438.239707,67.55808754
1438.689782,67.06471463
1439.139857,66.57324116
1439.589932,66.08366613
1440.040007,65.59598853
1440.490082,65.11020734
1440.940157,64.62632156
1441.390232,64.91506255
1441.840307,65.63173776
1442.290382,66.35220686
1442.740457,67.07646755
1443.190532,67.80451753
1443.640607,68.5363545
1444.090682,69.27197618
1444.540757,70.01138027
1444.990832,70.75456447
1445.440907,71.5015265
1445.890982,72.25226406
1446.341057,73.00677485
1446.791132,73.7650566
1447.241207,74.52710701
1447.691282,75.29292378
1448.141357,76.06250463
1448.591432,76.83584726
1449.041507,77.6129494
1449.491582,78.39380874
1449.941657,79.178423
1450.391732,79.9667899
1450.841807,80.75890714
1451.291882,81.55477245
1451.741957,82.35438352
1452.192032,82.56171754
1452.642107,81.48247143
1453.092182,80.41052753
1453.542257,79.34588183
1453.992332,78.2885303
1454.442407,77.23846892
1454.892482,76.19569367
1455.342557,75.16020054
1455.792632,74.13198551
1456.242707,73.11104456
1456.692782,72.09737367
1457.142857,71.09096883
1457.592932,70.09182603
1458.043007,69.09994124
1458.493082,68.11531046
1458.943157,67.13792968
1459.393232,66.16779488
1459.843307,65.20490205
1460.293382,64.24924718
1460.743457,63.30082626
1461.193532,62.35963529
1461.643607,61.42567026
1462.093682,60.49892715
1462.543757,59.57940196
1462.993832,58.66709069
1463.443907,59.48011734
1463.893982,60.3635201
1464.344057,61.25326097
1464.794132,62.14933615
1465.244207,63.05174185
1465.694282,63.96047427
1466.144357,64.8755296
1466.594432,65.79690405
1467.044507,66.72459383
1467.494582,67.65859513
1467.944657,68.59890416
1468.394732,69.54551713
1468.844807,70.49843024
1469.294882,71.45763971
1469.744957,72.42314173
1470.195033,73.39493251
1470.645108,74.37300827
1471.095183,75.35736521
1471.545258,76.34799955
1471.995333,77.3449075
1472.445408,78.34808526
1472.895483,79.35752905
1473.345558,80.37323509
1473.795633,81.39519959
1474.245708,80.24320593
1474.695783,77.74580314
1475.145858,75.28834693
1475.595933,72.87081464
1476.046008,70.49318361
1476.496083,68.15543119
1476.946158,66.24568958
1477.396233,64.71095546
1477.846308,63.19449618
1478.296383,61.69630145
1478.746458,60.21636095
1479.196533,58.75466439
1479.646608,57.31120146
1480.096683,55.88596186
1480.546758,54.4789353
1480.996833,53.09011148
1481.446908,51.71948011
1481.896983,50.36703089
1482.347058,49.62198135
1482.797133,49.98298083
1483.247208,50.34521684
1483.697283,50.70868858
1484.147358,51.07339528
1484.597433,51.43933617
1485.047508,51.80651047
1485.497583,52.1749174
1485.947658,52.54455619
1486.397733,52.91542607
1486.847808,53.28752624
1487.297883,53.66085595
1487.747958,54.03541441
1488.198033,54.41120085
1488.648108,54.78821449
1489.098183,55.16645456
1489.548258,55.54592028
1489.998333,55.92661088
1490.448408,56.37182645
1490.898483,57.50204422
1491.348558,58.64325612
1491.798633,59.79545558
1492.248708,60.95863604
1492.698783,62.13279094
1493.148858,63.31791371
1493.598933,64.5139978
1494.049008,65.72103666
1494.499083,66.93902372
1494.949158,68.16795243
1495.399233,69.40781624
1495.849308,70.65860859
1496.299383,71.92032294
1496.749458,73.19295274
1497.199533,74.47649143
1497.649608,75.77093248
1498.099683,77.07626932
1498.549758,78.39249543
1498.999833,77.47586818
1499.449908,76.08511218
1499.899983,74.70721479
1500.350058,73.34769058
1500.800133,72.00235698
1501.250208,70.66960355
1501.700283,69.39553428
1502.150358,68.1497486
1502.600433,66.91536491
1503.050508,65.69237994
1503.500583,64.48079045
1503.950658,63.28059317
1504.400733,62.09178484
1504.850808,60.9143622
1505.300883,59.748322
1505.750958,58.59366098
1506.201034,57.45037588
1506.651109,56.31846345
1507.101184,55.19792042
1507.551259,54.08874355
1508.001334,52.99092958
1508.451409,51.90447524
1508.901484,50.8293773
1509.351559,49.76563248
1509.801634,48.71323754
1510.251709,47.67218922
1510.701784,46.64248427
1511.151859,45.62411944
1511.601934,44.61709146
1512.052009,43.6213971
1512.502084,43.62752404
1512.952159,45.25779185
1513.402234,46.91780053
1513.852309,48.60754137
1514.302384,50.32700566
1514.752459,52.07618467
1515.202534,53.8550697
1515.652609,55.66365203
1516.102684,57.50192295
1516.552759,59.36987374
1517.002834,61.2674957
1517.452909,63.19478011
1517.902984,65.15171826
1518.353059,67.13830145
1518.803134,69.15452097
1519.253209,71.20036811
1519.703284,73.27583416
1520.153359,75.38091042
1520.603434,76.95822228
1521.053509,74.43490002
1521.503584,71.95387575
1521.953659,69.51513727
1522.403734,67.11867236
1522.853809,64.76446883
1523.303884,62.47674436
1523.753959,60.98014216
1524.204034,59.50182516
1524.654109,58.04178809
1525.104184,56.6000257
1525.554259,55.17653271
1526.004334,53.77130389
1526.454409,52.38433395
1526.904484,51.01561766
1527.354559,49.66514975
1527.804634,48.33292497
1528.254709,47.01893806
1528.704784,45.72318376
1529.154859,44.44565683
1529.604934,43.18635199
1530.055009,41.94526402
1530.505084,40.72238764
1530.955159,39.5177176
1531.405234,38.33124866
1531.855309,37.16297556
1532.305384,36.01289305
1532.755459,34.88099588
1533.205534,33.7672788
1533.655609,32.67173656
1534.105684,31.59436391
1534.555759,32.18854674
1535.005834,33.59102676
1535.455909,35.02327139
1535.905984,36.48527189
1536.356059,37.97701953
1536.806134,39.49850558
1537.256209,41.04972129
1537.706284,42.63065794
1538.156359,44.24130681
1538.606434,45.88165915
1539.056509,47.55170624
1539.506584,49.25143935
1539.956659,50.98084975
1540.406734,52.73992872
1540.856809,54.52866753
1541.306884,56.34705745
1541.756959,58.19508977
1542.207035,60.07275575
1542.65711,61.98004668
1543.107185,63.91695383
1543.55726,65.88346848
1544.007335,67.87958191
1544.45741,69.90528541
1544.907485,71.96057025
1545.35756,72.56541196
1545.807635,70.1727613
1546.25771,67.82044652
1546.707785,65.50845595
1547.15786,63.23677791
1547.607935,61.00540074
1548.05801,58.69042301
1548.508085,56.03662197
1548.95816,53.44446408
1549.408235,50.91393146
1549.85831,48.44500625
1550.308385,46.03767055
1550.75846,43.75567803
1551.208535,41.82678769
1551.65861,39.94155793
1552.108685,38.09997607
1552.55876,36.30202947
1553.008835,34.54770545
1553.45891,32.83699136
1553.908985,31.16987452
1554.35906,29.54634228
1554.809135,27.96638199
1555.25921,26.42998098
1555.709285,24.93712659
1556.15936,23.48780618
1556.609435,24.2003289
1557.05951,24.92655885
1557.509585,25.66345254
1557.95966,26.4110068
1558.409735,27.16921849
1558.85981,27.93808446
1559.309885,28.71760157
1559.75996,29.50776668
1560.210035,30.30857664
1560.66011,31.1200283
1561.110185,31.94211851
1561.56026,32.77484415
1562.010335,35.00573188
1562.46041,37.62202716
1562.910485,40.33233168
1563.36056,43.13661785
1563.810635,46.03485806
1564.26071,49.02702475
1564.710785,52.1130903
1565.16086,55.29302715
1565.610935,58.56680771
1566.06101,61.93440441
1566.511085,65.39578966
1566.96116,68.95093589
1567.411235,69.51023929
1567.86131,68.40836311
1568.311385,67.3153958
1568.76146,66.23133482
1569.211535,65.1561776
1569.66161,64.08992159
1570.111685,63.03256422
1570.56176,61.98410294
1571.011835,60.9445352
1571.46191,59.91385843
1571.911985,58.89207007
1572.36206,57.87916757
1572.812135,56.01950236
1573.26221,53.25415197
1573.712285,50.55905358
1574.16236,47.93418676
1574.612435,45.37953105
1575.06251,42.89506603
1575.512585,40.48077125
1575.96266,38.13662628
1576.412735,35.86261068
1576.86281,33.65870403
1577.312885,31.52488589
1577.76296,29.46113584
1578.213036,27.46743344
1578.663111,25.54375829
1579.113186,23.69008995
1579.563261,21.90640801
1580.013336,20.19269205
1580.463411,18.54892166
1580.913486,17.36107889
1581.363561,17.6749712
1581.813636,17.99164454
1582.263711,18.31109807
1582.713786,18.63333097
1583.163861,18.95834242
1583.613936,19.28613158
1584.064011,19.61669763
1584.514086,19.95003973
1584.964161,20.28615706
1585.414236,20.6250488
1585.864311,20.96671412
1586.314386,21.31115218
1586.764461,21.65836216
1587.214536,22.00834323
1587.664611,22.36109457
1588.114686,22.71661535
1588.564761,23.07490475
1589.014836,23.43596192
1589.464911,23.79978606
1589.914986,24.16637632
1590.365061,24.53573189
1590.815136,24.90785194
1591.265211,25.28273564
1591.715286,25.66038216
1592.165361,26.04079069
1592.615436,26.42396038
1593.065511,26.80989042
1593.515586,27.19857998
1593.965661,27.59002823
1594.415736,27.98423436
1594.865811,28.66076371
1595.315886,29.43086438
1595.765961,30.21109736
1596.216036,31.00145966
1596.666111,31.80194826
1597.116186,32.61256016
1597.566261,33.43329237
1598.016336,34.26414186
1598.466411,35.10510564
1598.916486,35.9561807
1599.366561,36.81736404
1599.816636,37.68865266
1600.266711,36.57419129
1600.716786,34.15570407
1601.166861,31.82016123
1601.616936,29.56753853
1602.067011,27.39781172
1602.517086,25.31095657
1602.967161,23.95153202
1603.417236,23.2529818
1603.867311,22.56483618
1604.317386,21.88709215
1604.767461,21.21974668
1605.217536,20.56279675
1605.667611,19.91623932
1606.117686,19.28007138
1606.567761,18.6542899
1607.017836,18.03889186
1607.467911,17.43387423
1607.917986,16.839234
1608.368061,16.25496814
1608.818136,15.68107362
1609.268211,15.11754743
1609.718286,14.56438655
1610.168361,14.02158795
1610.618436,13.4891486
1611.068511,13.15941694
1611.518586,13.44091438
1611.968661,13.7253627
1612.418736,14.01276103
1612.868811,14.30310847
1613.318886,14.59640416
1613.768961,14.89264721
1614.219037,15.19183674
1614.669112,15.49397188
1615.119187,15.79905175
1615.569262,16.10707546
1616.019337,16.41804214
1616.469412,16.79416622
1616.919487,18.08697497
1617.369562,19.42758195
1617.819637,20.81597303
1618.269712,22.25213413
1618.719787,23.73605111
1619.169862,25.26770988
1619.619937,26.84709633
1620.070012,28.47419635
1620.520087,30.14899584
1620.970162,31.8714807
1621.420237,33.64163682
1621.870312,35.45945011
1622.320387,36.29578061
1622.770462,37.01360034
1623.220537,37.73837707
1623.670612,38.47010873
1624.120687,39.20879325
1624.570762,39.95442854
1625.020837,40.70701253
1625.470912,41.46654314
1625.920987,42.23301829
1626.371062,43.00643591
1626.821137,43.78679391
1627.271212,44.57409023
1627.721287,42.60563539
1628.171362,39.62370328
1628.621437,36.7502187
1629.071512,33.98514985
1629.521587,31.32846492
1629.971662,28.78013213
1630.421737,26.76256644
1630.871812,25.06312561
1631.321887,23.41958532
1631.771962,21.83192919
1632.222037,20.30014083
1632.672112,18.82420384
1633.122187,17.75996586
1633.572262,17.02605267
1634.022337,16.30769488
1634.472412,15.60488794
1634.922487,14.9176273
1635.372562,14.24590842
1635.822637,13.58972673
1636.272712,12.9490777
1636.722787,12.32395677
1637.172862,11.7143594
1637.622937,11.12028104
1638.073012,10.54171713
1638.523087,10.32545204
1638.973162,10.72964172
1639.423237,11.14155029
1639.873312,11.56117546
1640.323387,11.98851492
1640.773462,12.42356639
1641.223537,12.86632758
1641.673612,13.31679619
1642.123687,13.77496994
1642.573762,14.24084652
1643.023837,14.71442366
1643.473912,15.19569905
1643.923987,15.8564775
1644.374062,17.30683453
1644.824137,18.82049939
1645.274212,20.39745335
1645.724287,22.03767767
1646.174362,23.74115363
1646.624437,25.58200057
1647.074512,28.1978961
1647.524587,30.94082983
1647.974662,33.81076416
1648.424737,36.80766151
1648.874812,39.93148429
1649.324887,43.15678098
1649.774962,44.13542993
1650.225038,45.12495272
1650.675113,46.12534609
1651.125188,47.1366068
1651.575263,48.15873159
1652.025338,49.19171721
1652.475413,50.23556041
1652.925488,51.29025795
1653.375563,52.35580656
1653.825638,53.432203
1654.275713,54.51944402
1654.725788,55.61752638
1655.175863,52.56749055
1655.625938,48.94645949
1656.076013,45.45496963
1656.526088,42.09298288
1656.976163,38.86046113
1657.426238,35.75736629
1657.876313,32.78366029
1658.326388,29.93930503
1658.776463,27.22426243
1659.226538,24.63849443
1659.676613,22.18196294
1660.126688,19.8546299
1660.576763,18.7389519
1661.026838,18.15730905
1661.476913,17.58489171
1661.926988,17.02169718
1662.377063,16.46772275
1662.827138,15.92296572
1663.277213,15.3874234
1663.727288,14.86109309
1664.177363,14.34397208
1664.627438,13.83605768
1665.077513,13.33734719
1665.527588,12.8478379
1665.977663,12.36752713
1666.427738,11.89641217
1666.877813,11.43449033
1667.327888,10.9817589
1667.777963,10.5382152
1668.228038,10.10385652
1668.678113,9.678680163
1669.128188,9.262683438
1669.578263,8.855863647
1670.028338,8.458218094
1670.478413,8.069744083
1670.928488,7.690438919
1671.378563,7.623763311
1671.828638,8.189470044
1672.278713,8.775362137
1672.728788,9.381433594
1673.178863,10.00767842
1673.628938,10.65409061
1674.079013,12.03163735
1674.529088,15.99003024
1674.979163,20.50993702
1675.429238,25.59119138
1675.879313,31.23362697
1676.329388,37.43707749
1676.779463,43.4298449
1677.229538,45.45886064
1677.679613,47.53399019
1678.129688,49.65521981
1678.579763,51.82253575
1679.029838,54.03592429
1679.479913,56.29537169
1679.929988,58.60086421
1680.380063,60.95238812
1680.830138,63.34992969
1681.280213,65.79347519
1681.730288,68.28301089
1682.180363,70.81852306
1682.630438,67.30375877
1683.080513,63.75172232
1683.530588,60.2963113
1683.980663,56.93749725
1684.430738,53.67525171
1684.880813,50.50954621
1685.330888,47.44035229
1685.780963,44.46764151
1686.231039,41.59138542
1686.681114,38.81155555
1687.131189,36.12812347
1687.581264,33.54106073
1688.031339,35.96844214
1688.481414,39.78633114
1688.931489,43.79635035
1689.381564,47.99844265
1689.831639,52.39255094
1690.281714,56.97861811
1690.731789,49.03180386
1691.181864,37.39115957
1691.631939,27.32653209
1692.082014,18.83745469
1692.532089,11.92346067
1692.982164,6.584083384
1693.432239,4.979087485
1693.882314,4.952224064
1694.332389,4.925435902
1694.782464,4.898722979
1695.232539,4.872085274
1695.682614,4.845522765
1696.132689,4.819035432
1696.582764,4.792623253
1697.032839,4.766286206
1697.482914,4.740024272
1697.932989,4.713837428
1698.383064,4.687725654
1698.833139,4.684751443
1699.283214,4.709879613
1699.733289,4.735072453
1700.183364,4.760329943
1700.633439,4.785652062
1701.083514,4.811038791
1701.533589,4.836490107
1701.983664,4.862005993
1702.433739,4.887586426
1702.883814,4.913231387
1703.333889,4.938940856
1703.783964,4.964714811
1704.234039,5.283784012
1704.684114,6.44735522
1705.134189,7.726489902
1705.584264,9.121153695
1706.034339,10.63131224
1706.484414,12.25693117
1706.934489,13.99797615
1707.384564,15.85441282
1707.834639,17.82620682
1708.284714,19.91332383
1708.734789,22.11572951
1709.184864,24.4333895
1709.634939,26.37523432
1710.085014,24.0037015
1710.535089,21.74408591
1710.985164,19.59635441
1711.435239,17.56047384
1711.885314,15.63641107
1712.335389,13.91965019
1712.785464,20.84425078
1713.235539,29.16122511
1713.685614,38.87015908
1714.135689,49.97063865
1714.585764,62.46224981
1715.035839,76.3445786
1715.485914,75.73068726
1715.935989,73.88677046
1716.386064,72.06575794
1716.836139,70.26764299
1717.286214,68.49241887
1717.736289,66.74007887
1718.186364,60.02142494
1718.636439,52.7581474
1719.086514,45.96377838
1719.536589,39.63817876
1719.986664,33.78120944
1720.436739,28.39273131
1720.886814,26.69660367
1721.336889,26.14854878
1721.786964,25.60623114
1722.23704,25.06964905
1722.687115,24.53880085
1723.13719,24.01368485
1723.587265,23.49429936
1724.03734,22.9806427
1724.487415,22.4727132
1724.93749,21.97050917
1725.387565,21.47402893
1725.83764,20.9832708
1726.287715,20.4982331
1726.73779,20.01891414
1727.187865,19.54531225
1727.63794,19.07742575
1728.088015,18.61525295
1728.53809,18.15879218
1728.988165,17.70804176
1729.43824,17.263
1729.888315,16.82366523
1730.33839,16.39003576
1730.788465,15.96210992
1731.23854,15.53988604
1731.688615,15.12336242
1732.13869,14.71253739
1732.588765,14.30740928
1733.03884,13.9079764
1733.488915,13.51423707
1733.93899,13.12618962
1734.389065,13.07708663
1734.83914,13.78750497
1735.289215,14.51663972
1735.73929,15.26448527
1736.189365,16.03103601
1736.63944,16.81628633
1737.089515,17.83386202
1737.53959,19.66584238
1737.989665,21.58717879
1738.43974,23.59784455
1738.889815,25.69781295
1739.33989,27.88705729
1739.789965,30.16555087
1740.24004,32.53326698
1740.690115,34.99017894
1741.14019,37.53626005
1741.590265,40.17148363
1742.04034,42.89582297
1742.490415,45.65156111
1742.94049,47.24994506
1743.390565,48.87566804
1743.84064,50.52872184
1744.290715,52.20909824
1744.74079,53.91678901
1745.190865,55.65178593
1745.64094,57.41408079
1746.091015,59.20366536
1746.54109,61.02053143
1746.991165,62.86467078
1747.44124,64.7360752
1747.891315,66.63473646
1748.34139,63.8104223
1748.791465,60.3653361
1749.24154,57.01617525
1749.691615,53.76291129
1750.14169,50.60551575
1750.591765,47.54396017
1751.04184,42.89991452
1751.491915,38.11193348
1751.94199,33.60761402
1752.392065,29.38687171
1752.84214,25.44962211
1753.292215,21.79578079
1753.74229,20.553501
1754.192365,20.19795189
1754.64244,19.84553967
1755.092515,19.4962634
1755.54259,19.15012217
1755.992665,18.80711506
1756.44274,18.46724115
1756.892815,18.13049951
1757.34289,17.79688923
1757.792965,17.46640938
1758.243041,17.13905905
1758.693116,16.81483732
1759.143191,16.49374326
1759.593266,16.17577595
1760.043341,15.86093449
1760.493416,15.54921794
1760.943491,15.24062539
1761.393566,14.93515591
1761.843641,15.2485309
1762.293716,16.33494458
1762.743791,17.458626
1763.193866,18.619564
1763.643941,19.81774737
1764.094016,21.05316494
1764.544091,22.32580553
1764.994166,23.63565796
1765.444241,24.98271104
1765.894316,26.36695361
1766.344391,27.78837448
1766.794466,29.24696248
1767.244541,30.74270644
1767.694616,32.27559517
1768.144691,33.84561752
1768.594766,35.45276231
1769.044841,37.09701836
1769.494916,38.77837452
1769.944991,39.41447205
1770.395066,35.53593018
1770.845141,31.85858634
1771.295216,28.38238053
1771.745291,25.10725277
1772.195366,22.03314305
1772.645441,19.92115426
1773.095516,24.99342949
1773.545591,30.63977092
1773.995666,36.86000659
1774.445741,43.65396454
1774.895816,51.02147286
1775.345891,58.87258782
1775.795966,60.24567766
1776.246041,61.63445586
1776.696116,63.03891766
1777.146191,64.45905831
1777.596266,65.89487305
1778.046341,67.34635712
1778.496416,68.81350577
1778.946491,70.29631425
1779.396566,71.79477781
1779.846641,73.30889168
1780.296716,74.83865112
1780.746791,76.38405137
1781.196866,75.43336897
1781.646941,74.00864919
1782.097016,72.59765186
1782.547091,71.20037292
1782.997166,69.81680835
1783.447241,68.44695408
1783.897316,62.91747985
1784.347391,56.31529803
1784.797466,50.07957806
1785.247541,44.21021047
1785.697616,38.70708579
1786.147691,33.57009457
1786.597766,30.74232726
1787.047841,29.01221334
1787.497916,27.33236808
1787.947991,25.7027765
1788.398066,24.12342362
1788.848141,22.59429446
1789.298216,21.40943363
1789.748291,20.47040812
1790.198366,19.55253044
1790.648441,18.6557943
1791.098516,17.7801934
1791.548591,16.92572145
1791.998666,16.27526243
1792.448741,15.82843443
1792.898816,15.38786937
1793.348891,14.9535654
1793.798966,14.52552064
1794.249042,14.10373325
1794.699117,14.03180991
1795.149192,14.48660148
1795.599267,14.94859951
1796.049342,15.41780182
1796.499417,15.89420623
1796.949492,16.37781056
1797.399567,16.86861262
1797.849642,17.36661025
1798.299717,17.87180124
1798.749792,18.38418344
1799.199867,18.90375465
1799.649942,19.43051269
1800.100017,19.96445539
1800.550092,20.50558057
1801.000167,21.05388604
1801.450242,21.60936963
1801.900317,22.17202916
1802.350392,22.74186245
1802.800467,23.51000547
1803.250542,25.56136692
1803.700617,27.69830185
1804.150692,29.92078448
1804.600767,32.22878903
1805.050842,34.62228972
1805.500917,37.1012608
1805.950992,39.66567648
1806.401067,42.315511
1806.851142,45.05073861
1807.301217,47.87133353
1807.751292,50.77727001
1808.201367,53.7685223
1808.651442,53.76579348
1809.101517,53.63201827
1809.551592,53.49842251
1810.001667,53.36500617
1810.451742,53.2317692
1810.901817,53.09871155
1811.351892,52.96583316
1811.801967,52.833134
1812.252042,52.70061401
1812.702117,52.56827314
1813.152192,52.43611136
1813.602267,52.3041286
1814.052342,50.73086969
1814.502417,48.79166149
1814.952492,46.89043067
1815.402567,45.02716592
1815.852642,43.20185589
1816.302717,41.41448928
1816.752792,39.66505475
1817.202867,37.95354098
1817.652942,36.27993666
1818.103017,34.64423047
1818.553092,33.04641108
1819.003167,31.48646718
1819.453242,30.10018849
1819.903317,28.83129394
1820.353392,27.58984679
1820.803467,26.37583886
1821.253542,25.18926195
1821.703617,24.03010786
1822.153692,22.73933009
1822.603767,21.34166395
1823.053842,19.9884577
1823.503917,18.67969803
1823.953992,17.41537162
1824.404067,16.19546518
1824.854142,15.41215261
1825.304217,15.15998052
1825.754292,14.90991332
1826.204367,14.66195038
1826.654442,14.41609108
1827.104517,14.1723348
1827.554592,13.93068093
1828.004667,13.69112882
1828.454742,13.45367788
1828.904817,13.21832746
1829.354892,12.98507696
1829.804967,12.75392575
1830.255043,12.63574767
1830.705118,12.84228279
1831.155193,13.05047109
1831.605268,13.26031205
1832.055343,13.47180517
1832.505418,13.68494995
1832.955493,13.89974587
1833.405568,14.11619243
1833.855643,14.33428913
1834.305718,14.55403545
1834.755793,14.77543089
1835.205868,14.99847495
1835.655943,15.32489033
1836.106018,16.86378736
1836.556093,18.47613326
1837.006168,20.16190583
1837.456243,21.9210829
1837.906318,23.75364225
1838.356393,25.65956169
1838.806468,30.50078197
1839.256543,35.7852187
1839.706618,41.49101676
1840.156693,47.61804893
1840.606768,54.16618798
1841.056843,61.13530672
1841.506918,58.79822559
1841.956993,55.53850117
1842.407068,52.37204292
1842.857143,49.29882288
1843.307218,46.31881307
1843.757293,43.43198554
1844.207368,44.77777016
1844.657443,47.11796816
1845.107518,49.51752614
1845.557593,51.97642608
1846.007668,54.49465
1846.457743,57.07217988
1846.907818,59.70899772
1847.357893,62.40508552
1847.807968,65.16042529
1848.258043,67.97499902
1848.708118,70.84878874
1849.158193,73.78177643
1849.608268,73.75104021
1850.058343,72.0505718
1850.508418,70.37010376
1850.958493,68.70963011
1851.408568,67.06914491
1851.858643,65.4486422
1852.308718,60.63747374
1852.758793,53.78031142
1853.208868,47.33510203
1853.658943,41.30172155
1854.109018,35.68004596
1854.559093,30.46995126
1855.009168,27.15366262
1855.459243,25.54145382
1855.909318,23.9787367
1856.359393,22.46549638
1856.809468,21.00171799
1857.259543,19.58738666
1857.709618,18.44072869
1858.159693,17.64971903
1858.609768,16.87612518
1859.059843,16.11994191
1859.509918,15.381164
1859.959993,14.65978623
1860.410068,14.07753155
1860.860143,13.77288679
1861.310218,13.47160454
1861.760293,13.17368382
1862.210368,12.87912362
1862.660443,12.58792294
1863.110518,12.37518268
1863.560593,12.42497418
1864.010668,12.47486049
1864.460743,12.52484157
1864.910818,12.57491741
1865.360893,12.62508796
1865.810968,12.6753532
1866.261044,12.72571309
1866.711119,12.77616761
1867.161194,12.82671672
1867.611269,12.8773604
1868.061344,12.9280986
1868.511419,12.99335129
1868.961494,13.34974732
1869.411569,13.71092847
1869.861644,14.07689328
1870.311719,14.44764028
1870.761794,14.82316802
1871.211869,15.20347502
1871.661944,17.37207182
1872.112019,19.76688631
1872.562094,22.31602036
1873.012169,25.01942717
1873.462244,27.87705996
1873.912319,30.88887195
1874.362394,32.40936924
1874.812469,33.72213511
